char1,char2,count,pmi,adj_prob
神,话,9,6.059105543569494,4.627891789605755e-05
悟,空,7,9.550811433629882,3.599471391915587e-05
建,筑,14,6.785861271350794,7.198942783831174e-05
这,次,11,4.504666590072769,5.656312187295923e-05
一,家,35,2.2244250337411247,0.00017997356959577936
来,到,51,5.609272317728991,0.00026224720141099277
不,仅,27,7.443653372202337,0.00013883675368817265
打,开,17,4.857998886878902,8.741573380366426e-05
上,海,47,6.268590043682694,0.00024167879345718944
海,市,11,4.443077877847497,5.656312187295923e-05
湖,南,12,7.09297043813154,6.170522386141006e-05
街,道,19,7.632959862160101,9.769993778056594e-05
来,自,38,5.469404042665468,0.0001953998755611319
非,常,7,6.4507326988795155,3.599471391915587e-05
几,天,10,7.070859736525791,5.142101988450839e-05
哪,里,17,8.579523670115996,8.741573380366426e-05
灯,笼,16,11.05351050617135,8.227363181521342e-05
许,多,16,7.890500180948567,8.227363181521342e-05
多,次,12,4.244232897074097,6.170522386141006e-05
目,前,39,6.659201905066938,0.00020054197754958272
我,国,120,4.083903025608259,0.0006170522386141007
国,家,338,5.178790144892379,0.0017380304720963835
试,行,5,5.195747005491238,2.5710509942254194e-05
方,面,114,5.762978727858089,0.0005861996266833956
免,签,7,11.428198034928318,3.599471391915587e-05
政,策,204,7.290703946661985,0.001048988805643971
外,国,11,2.1416058381450744,5.656312187295923e-05
国,人,65,2.0798641037362913,0.00033423662924930453
时,间,57,6.3097148388007485,0.0002930998133416978
延,长,5,4.945100308692403,2.5710509942254194e-05
小,时,32,5.587397818106229,0.00016454726363042684
方,便,12,6.22200423951427,6.170522386141006e-05
身,边,46,8.352042861345595,0.0002365366914687386
一,样,10,3.4115949816173696,5.142101988450839e-05
朋,友,17,10.949314053624848,8.741573380366426e-05
越,来,38,5.74429346303354,0.0001953998755611319
来,越,38,6.729095005424892,0.0001953998755611319
供,给,48,8.7110350338799,0.00024682089544564024
不,断,193,7.544257313140743,0.000992425683771012
优,化,73,5.253300869070703,0.00037537344515691125
城,乡,48,7.328965591212982,0.00024682089544564024
公,共,35,5.489078074162459,0.00017997356959577936
差,距,6,11.979247162675868,3.085261193070503e-05
奔,赴,9,10.474692745671101,4.627891789605755e-05
一,场,13,1.972379998741057,6.684732584986091e-05
丰,富,38,10.324783912739106,0.0001953998755611319
活,动,72,5.771942866842808,0.0003702313431684604
人,心,26,2.564925719562288,0.00013369465169972181
民,心,18,2.5957222355200193,9.25578357921151e-05
城,市,50,6.75006909119118,0.00025710509942254196
剧,院,25,8.460685887677222,0.00012855254971127098
精,彩,9,6.324450110090488,4.627891789605755e-05
上,演,8,4.979734747439805,4.113681590760671e-05
千,里,12,6.234564606573294,6.170522386141006e-05
一,线,33,3.862550818187322,0.0001696893656188777
四,川,30,8.908738981957375,0.00015426305965352517
川,省,8,7.011268057667944,4.113681590760671e-05
成,都,16,4.693652955651665,8.227363181521342e-05
西,安,6,4.334243263937913,3.085261193070503e-05
女,士,12,9.533036731901905,6.170522386141006e-05
动,人,6,0.054989435097261834,3.085261193070503e-05
演,出,14,5.620269569956719,7.198942783831174e-05
享,受,8,8.07235656706735,4.113681590760671e-05
一,份,19,5.412362168575565,9.769993778056594e-05
乡,村,150,7.463301835884233,0.0007713152982676258
变,成,14,4.5769294914487215,7.198942783831174e-05
艺,术,43,9.023213250424197,0.00022111038550338608
浙,江,23,10.615014034068516,0.0001182683457343693
江,省,13,6.617925629488419,6.684732584986091e-05
农,民,46,4.738432511867756,0.0002365366914687386
崭,新,8,7.093476913488994,4.113681590760671e-05
亮,相,5,6.639803974683897,2.5710509942254194e-05
作,品,9,2.4762284421697567,4.627891789605755e-05
进,行,66,4.2543653650001385,0.0003393787312377554
村,民,55,4.503289388507854,0.00028281560936479615
多,个,30,4.625694315271079,0.00015426305965352517
独,立,7,7.111829465382856,3.599471391915587e-05
正,是,24,4.1037289666117385,0.00012341044772282012
过,节,9,3.7861097913331196,4.627891789605755e-05
亲,切,22,8.811896104897382,0.00011312624374591846
生,活,129,6.980060046770801,0.0006633311565101582
博,物,17,8.296923625383402,8.741573380366426e-05
物,馆,15,8.027468372333358,7.713152982676259e-05
知,识,12,8.998405906730895,6.170522386141006e-05
可,感,9,6.006014072238654,4.627891789605755e-05
二,十,133,8.823997279489769,0.0006838995644639615
十,八,22,7.371379346443194,0.00011312624374591846
陕,西,17,10.067958550123468,8.741573380366426e-05
起,来,52,5.989078633576351,0.00026738930339944363
眼,前,5,5.49219438700692,2.5710509942254194e-05
前,来,5,2.529948550114336,2.5710509942254194e-05
技,术,141,8.710347560264925,0.0007250363803715683
文,物,19,4.711433920183186,9.769993778056594e-05
相,互,40,7.581022734708605,0.00020568407953803355
更,好,74,5.145214335370849,0.00038051554714536206
舞,台,11,8.504590044374865,5.656312187295923e-05
乡,亲,26,7.996437252742149,0.00013369465169972181
主,角,13,6.375448076545908,6.684732584986091e-05
贵,州,19,10.081581833987443,9.769993778056594e-05
州,省,7,6.284799327996193,3.599471391915587e-05
农,村,118,6.764744303321118,0.000606768034637199
广,场,10,4.822003393676725,5.142101988450839e-05
鼓,舞,21,10.091163047650747,0.00010798414175746762
系,列,46,8.139485232634284,0.0002365366914687386
正,在,28,4.173351107544942,0.00014397885567662348
合,作,205,5.834129071217951,0.001054130907632422
大,伙,6,4.386195343572635,3.085261193070503e-05
小,山,5,4.61938363369628,2.5710509942254194e-05
山,村,11,4.337770953800375,5.656312187295923e-05
振,兴,86,9.288709302491464,0.00044222077100677216
出,来,9,2.2843460896169945,4.627891789605755e-05
新,年,54,2.8733467074030306,0.0002776735073763453
致,富,13,8.036030385836781,6.684732584986091e-05
路,上,19,5.08219013644181,9.769993778056594e-05
标,准,78,8.722594883604254,0.00040108395509916544
互,联,24,6.673792845750796,0.00012341044772282012
联,互,8,5.239729314954312,4.113681590760671e-05
互,通,11,4.931309348701345,5.656312187295923e-05
检,测,19,8.27543621211874,9.769993778056594e-05
结,果,8,4.728235774633509,4.113681590760671e-05
互,认,6,5.874779903483974,3.085261193070503e-05
通,道,27,5.90767964358719,0.00013883675368817265
便,捷,10,11.383343799144058,5.142101988450839e-05
物,流,54,7.564677741606145,0.0002776735073763453
